epoch;accuracy;beta;ebops;learning_rate;loss;val_accuracy;val_loss
0;0.46832528710365295;5e-06;102676;0.004999999888241291;1.7969611883163452;0.5559276938438416;1.1106399297714233
1;0.5900647640228271;5e-06;102676;0.004999999422580004;1.5728933811187744;0.6243915557861328;1.0175094604492188
2;0.6505030393600464;5e-06;102676;0.00499999662861228;1.4904494285583496;0.673391580581665;0.9373431205749512
3;0.6773719787597656;5e-06;102676;0.004999992903321981;1.4387706518173218;0.6673855185508728;0.9421468377113342
4;0.6984547972679138;5e-06;102664;0.004999987315386534;1.3930654525756836;0.7046505808830261;0.8541535139083862
5;0.6857063174247742;5e-06;68004;0.004999980330467224;1.2499688863754272;0.7002891302108765;0.8586592674255371
6;0.6905316114425659;5e-06;66847;0.004999971482902765;1.226670503616333;0.6878373622894287;0.8780267238616943
7;0.702114462852478;5e-06;70479;0.0049999612383544445;1.1993910074234009;0.6705120205879211;0.9084267616271973
8;0.7003644704818726;5e-06;70679;0.004999949596822262;1.1939777135849;0.7099819183349609;0.8272942304611206
9;0.7014005780220032;5e-06;66253;0.00499993609264493;1.1906752586364746;0.7050843238830566;0.843763530254364
10;0.6991626620292664;5e-06;65300;0.004999920725822449;1.1926872730255127;0.690638542175293;0.8636748790740967
11;0.7069804072380066;5e-06;69617;0.004999904427677393;1.173488736152649;0.7125180959701538;0.8169357180595398
12;0.7082996964454651;5e-06;69294;0.004999886266887188;1.165479063987732;0.7127108573913574;0.8180798888206482
13;0.7132003307342529;5e-06;68293;0.004999866243451834;1.1562641859054565;0.7152590155601501;0.8083244562149048
14;0.7122620344161987;5e-06;67977;0.004999844823032618;1.1555423736572266;0.695855438709259;0.8489491939544678
15;0.7104126214981079;5e-06;52554;0.0049998220056295395;1.0965452194213867;0.7159397602081299;0.8112627863883972
16;0.7143418788909912;5e-06;48697;0.0049997977912425995;1.068044662475586;0.7151024341583252;0.8123387694358826
17;0.7080090641975403;5e-06;41186;0.00499977171421051;1.0428467988967896;0.7048192620277405;0.8260974884033203
18;0.7031656503677368;5e-06;36865;0.004999743774533272;1.0380388498306274;0.6878795027732849;0.8762378692626953
19;0.7064292430877686;5e-06;36665;0.004999714437872171;1.0355730056762695;0.6967831254005432;0.8545297384262085
20;0.7016987800598145;5e-06;36494;0.004999683704227209;1.0413278341293335;0.7091023921966553;0.8285310864448547
21;0.706829845905304;5e-06;40297;0.004999651573598385;1.0326852798461914;0.7102952003479004;0.8225498795509338
22;0.7083283066749573;5e-06;36179;0.004999617580324411;1.0234014987945557;0.708072304725647;0.8309542536735535
23;0.70972740650177;5e-06;39993;0.004999581724405289;1.022537350654602;0.7088072299957275;0.8258031606674194
24;0.7073659896850586;5e-06;39245;0.004999544471502304;1.0238500833511353;0.7093915939331055;0.8260393738746643
25;0.7072213888168335;5e-06;35771;0.0049995058216154575;1.015371561050415;0.6981686949729919;0.8340219259262085
26;0.6998855471611023;5e-06;35100;0.004999465774744749;1.0139328241348267;0.6733012199401855;0.892497718334198
27;0.7032831311225891;5e-06;35045;0.004999423865228891;1.0122982263565063;0.7029699087142944;0.8511545658111572
28;0.703356921672821;5e-06;34935;0.0049993800930678844;1.0015939474105835;0.7096747159957886;0.8261162638664246
29;0.7065466642379761;5e-06;34891;0.004999335389584303;0.9946178197860718;0.7054397463798523;0.8432542085647583
