epoch;accuracy;beta;ebops;learning_rate;loss;val_accuracy;val_loss
0;0.14253704249858856;1e-07;32608422;9.999999747378752e-05;5.546309947967529;0.28299999237060547;2.2170605659484863
1;0.2376851886510849;1e-07;32608422;0.00011800000356743112;5.445071697235107;0.5328333377838135;2.0924456119537354
2;0.3604629635810852;1e-07;32608422;0.00013600000238511711;5.306184768676758;0.6460000276565552;1.8981696367263794
3;0.464555561542511;1e-07;32608422;0.0001539999939268455;5.1041951179504395;0.7276666760444641;1.6238725185394287
4;0.5439074039459229;1e-07;32608422;0.0001720000000204891;4.844032287597656;0.7804999947547913;1.2556958198547363
5;0.6230370402336121;1e-07;32608422;0.0001900000061141327;4.532628059387207;0.8261666893959045;0.9075905680656433
6;0.6898333430290222;1e-07;32608422;0.00020799999765586108;4.274277210235596;0.8619999885559082;0.6725978851318359
7;0.7367777824401855;1e-07;32608422;0.00022600000374950469;4.101747035980225;0.8830000162124634;0.5173951983451843
8;0.7792407274246216;1e-07;32608422;0.00024399999529123306;3.9656684398651123;0.9011666774749756;0.4276830554008484
9;0.8081111311912537;1e-07;32608422;0.00026199998683296144;3.8824384212493896;0.9156666398048401;0.3696470856666565
10;0.8303703665733337;1e-07;32608422;0.0002800000074785203;3.8096046447753906;0.924833357334137;0.3204977512359619
11;0.8528333306312561;1e-07;32608422;0.00029799999902024865;3.743643045425415;0.9328333139419556;0.28237834572792053
12;0.8698148131370544;1e-07;32608422;0.00031599999056197703;3.6919925212860107;0.9418333172798157;0.24582332372665405
13;0.8828703761100769;1e-07;32608422;0.00033400001120753586;3.6465861797332764;0.9488333463668823;0.22178392112255096
14;0.8960925936698914;1e-07;32608422;0.00035200000274926424;3.611368417739868;0.949999988079071;0.1996496170759201
15;0.9068703651428223;1e-07;32608422;0.0003699999942909926;3.574974775314331;0.9580000042915344;0.17847353219985962
16;0.9142777919769287;1e-07;32608422;0.000387999985832721;3.545637845993042;0.9588333368301392;0.1606535166501999
17;0.9206481575965881;1e-07;32608422;0.00040600000647827983;3.5264225006103516;0.9635000228881836;0.14887720346450806
18;0.9274444580078125;1e-07;32608422;0.0004239999980200082;3.5062131881713867;0.9649999737739563;0.13865025341510773
19;0.9322037100791931;1e-07;32608422;0.0004419999895617366;3.487976312637329;0.9673333168029785;0.12849925458431244
20;0.9366666674613953;1e-07;32608422;0.0004600000102072954;3.4771687984466553;0.9681666493415833;0.12175382673740387
21;0.9396111369132996;1e-07;32608422;0.0004780000017490238;3.4613072872161865;0.9711666703224182;0.1131332591176033
